المنطقة,المدينة,نوع القطاع,نوع الخدمة,نوع الوكالة,التاريخ ميلادي,التاريخ هجري,عدد الوكالات الصادرة
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,15
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,15
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/17,1448/01/02,15
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,إنهائات المحاكم,2026/06/17,1448/01/02,13
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,البنك السعودي للتسليف والإدخار,2026/06/17,1448/01/02,13
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,13
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,13
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,12
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,صندوق التنمية الزراعية,2026/06/17,1448/01/02,11
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/17,1448/01/02,11
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2026/06/17,1448/01/02,11
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2026/06/17,1448/01/02,11
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,11
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,11
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/17,1448/01/02,11
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,10
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,10
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,تصاريح القوارب والصيد,2026/06/17,1448/01/02,9
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,شركات الاتصالات,2026/06/17,1448/01/02,9
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,9
منطقة حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,9
منطقة حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,9
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,9
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,8
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,8
منطقة القصيم,البدائع,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,8
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/17,1448/01/02,8
منطقة جازان,جيزان,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,8
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,8
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الأمانات والبلديات,2026/06/17,1448/01/02,7
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,7
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2026/06/17,1448/01/02,7
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,7
منطقة القصيم,رياض الخبراء,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,7
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,7
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,7
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,مكافآت الجامعات والمعاهد,2026/06/17,1448/01/02,6
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الجهات التعليمية,2026/06/17,1448/01/02,6
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2026/06/17,1448/01/02,6
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/17,1448/01/02,6
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,6
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2026/06/17,1448/01/02,6
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2026/06/17,1448/01/02,6
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/17,1448/01/02,6
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,6
منطقة عسير,سراة عبيده,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,6
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/17,1448/01/02,6
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,البريد,2026/06/17,1448/01/02,5
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الجهات الأمنية,2026/06/17,1448/01/02,5
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,5
منطقة الحدود الشمالية,عرعر,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/17,1448/01/02,5
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2026/06/17,1448/01/02,5
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,5
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,5
منطقة المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/17,1448/01/02,5
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2026/06/17,1448/01/02,5
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/17,1448/01/02,5
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,5
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,5
منطقة مكة المكرمه,مكة المكرمة,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/17,1448/01/02,5
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2026/06/17,1448/01/02,4
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,4
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2026/06/17,1448/01/02,4
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,4
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شركات الاتصالات,2026/06/17,1448/01/02,4
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,4
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2026/06/17,1448/01/02,4
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/17,1448/01/02,4
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,4
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,4
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,4
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2026/06/17,1448/01/02,4
منطقة الشرقية,القطيف,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,4
منطقة القصيم,البدائع,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,4
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,4
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2026/06/17,1448/01/02,4
منطقة القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,4
منطقة جازان,جيزان,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,4
منطقة حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,4
منطقة عسير,ابها,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/17,1448/01/02,4
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الجهات الأمنية,2026/06/17,1448/01/02,4
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2026/06/17,1448/01/02,4
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الجهات الأمنية,2026/06/17,1448/01/02,4
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,4
منطقة مكة المكرمه,مكة المكرمة,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,4
منطقة نجران,نجران,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,4
منطقة نجران,نجران,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,4
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,استقدام العمالة,2026/06/17,1448/01/02,3
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,3
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2026/06/17,1448/01/02,3
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2026/06/17,1448/01/02,3
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الشركات,2026/06/17,1448/01/02,3
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2026/06/17,1448/01/02,3
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,3
منطقة الرياض,الخرج,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2026/06/17,1448/01/02,3
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2026/06/17,1448/01/02,3
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الجهات الأمنية,2026/06/17,1448/01/02,3
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/17,1448/01/02,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2026/06/17,1448/01/02,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الضمان والشؤون الاجتماعية,2026/06/17,1448/01/02,3
منطقة الرياض,عرقه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,3
منطقة الرياض,عفيف,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,3
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,3
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,3
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,3
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/17,1448/01/02,3
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,3
منطقة الشرقية,القطيف,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,3
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,3
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,3
منطقة القصيم,المذنب,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,3
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,الجهات الأمنية,2026/06/17,1448/01/02,3
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,3
منطقة عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,3
منطقة عسير,بيشه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,3
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,3
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2026/06/17,1448/01/02,3
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,المنح الزراعية,2026/06/17,1448/01/02,3
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,صندوق التنمية العقارية,2026/06/17,1448/01/02,3
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2026/06/17,1448/01/02,3
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,3
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2026/06/17,1448/01/02,3
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,التراخيص الصناعية,2026/06/17,1448/01/02,2
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,صندوق التنمية الصناعية,2026/06/17,1448/01/02,2
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,الجهات الأمنية,2026/06/17,1448/01/02,2
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,إنهائات المحاكم,2026/06/17,1448/01/02,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الضمان والشؤون الاجتماعية,2026/06/17,1448/01/02,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,المرور,2026/06/17,1448/01/02,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,شركات الاتصالات,2026/06/17,1448/01/02,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,شركة المياه,2026/06/17,1448/01/02,2
منطقة الرياض,الدلم,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,2
منطقة الرياض,الدوادمي,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,التعويضات والمساعدات,2026/06/17,1448/01/02,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2026/06/17,1448/01/02,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,المرور,2026/06/17,1448/01/02,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شركة الكهرباء,2026/06/17,1448/01/02,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/17,1448/01/02,2
منطقة الشرقية,ابقيق,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/17,1448/01/02,2
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,المرور,2026/06/17,1448/01/02,2
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/17,1448/01/02,2
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2026/06/17,1448/01/02,2
منطقة القصيم,البدائع,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/17,1448/01/02,2
منطقة القصيم,البكيريه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,2
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,2
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,2
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2026/06/17,1448/01/02,2
منطقة المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,2
منطقة المدينة المنوره,المهد,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,2
منطقة المدينة المنوره,ينبع,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,2
منطقة تبوك,تبوك,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,2
منطقة جازان,الدائر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,2
منطقة جازان,جيزان,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,2
منطقة عسير,المجارده,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/17,1448/01/02,2
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,النكاح,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الجهات الأمنية,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/17,1448/01/02,2
منطقة مكة المكرمه,مكة المكرمة,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,2
منطقة نجران,نجران,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/17,1448/01/02,2
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,أذونات المحاكم,2026/06/17,1448/01/02,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,الرئاسات الحكومية,2026/06/17,1448/01/02,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,صندوق تنمية الموارد البشرية,2026/06/17,1448/01/02,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2026/06/17,1448/01/02,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2026/06/17,1448/01/02,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2026/06/17,1448/01/02,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,شركة الكهرباء,2026/06/17,1448/01/02,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,صندوق التنمية العقارية,2026/06/17,1448/01/02,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,صندوق تنمية الموارد البشرية,2026/06/17,1448/01/02,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,مكتب الإستقدام,2026/06/17,1448/01/02,1
منطقة الجوف,سكاكا,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2026/06/17,1448/01/02,1
منطقة الجوف,سكاكا,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,1
منطقة الجوف,سكاكا,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/17,1448/01/02,1
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/17,1448/01/02,1
منطقة الرياض,الخرج,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الأمانات والبلديات,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,التعويضات والمساعدات,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات التعليمية,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الرئاسات الحكومية,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المرور,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المنح السكنية,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,شركة الكهرباء,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2026/06/17,1448/01/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/17,1448/01/02,1
منطقة الرياض,الزلفي,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,1
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,1
منطقة الشرقية,الاحساء,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2026/06/17,1448/01/02,1
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/17,1448/01/02,1
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,1
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/17,1448/01/02,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2026/06/17,1448/01/02,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2026/06/17,1448/01/02,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/17,1448/01/02,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2026/06/17,1448/01/02,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,المرور,2026/06/17,1448/01/02,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/17,1448/01/02,1
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/17,1448/01/02,1
منطقة الشرقية,رأس تنوره,القطاع الخاص,خدمة إلكترونية جزئيا,البنك السعودي للتسليف والإدخار,2026/06/17,1448/01/02,1
