السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الجوف,صوير,الشفاء,محل,تجاري,10,0,0
2026,1,الجوف,القريات,الخزامى,محل,تجاري,32,0,0
2026,1,الجوف,القريات,النزهة,فيلا,سكني,1,16800,131.04
2026,1,الجوف,سكاكا,الشفاء,شقة,سكني,217,12803.15,108.36
2026,1,الجوف,سكاكا,الريان,استديو,سكني,2,11400,167.14
2026,1,الجوف,سكاكا,المروج,دور,سكني,3,25200,88.08
2026,1,الجوف,دومة الجندل,النزهة,معرض تجاري,تجاري,2,0,0
2026,1,الجوف,الزقاقيه,الزقاقيه,شقة,سكني,1,18000,90
2026,1,الجوف,سكاكا,بدر,معرض تجاري,تجاري,3,0,0
2026,1,الجوف,سكاكا,الريان,شقة,سكني,78,15558.61,109.85
2026,1,الجوف,سكاكا,الرحمانية,دور,سكني,12,16285.71,53.84
2026,1,الجوف,سكاكا,الواحة,شقة,سكني,32,13728,103.55
2026,1,الجوف,سكاكا,الصناعية,مكتب,تجاري,31,0,0
2026,1,الجوف,العيساوية,الفيصلية,شقة,سكني,29,15450,80.98
2026,1,الجوف,الفياض,الفياض,شقة,سكني,9,14100,83.5
2026,1,الجوف,طبرجل,النظيم,شقة,سكني,1,12000,100
2026,1,الجوف,القريات,الملك فهد,فيلا,سكني,2,24000,78
2026,1,الجوف,القريات,الصناعية,محل,تجاري,21,0,0
2026,1,الجوف,طبرجل,الربيع,فيلا,سكني,1,24000,48
2026,1,الجوف,طبرجل,الحزم,محل,تجاري,1,0,0
2026,1,الجوف,باير,باير,شقة,سكني,1,18000,60
2026,1,الجوف,مزارع الفياض,مزارع الفياض,شقة,سكني,1,15600,65
2026,1,الجوف,طبرجل,الصفاء,محل,تجاري,2,0,0
2026,1,الجوف,سكاكا,الشعيب,شقة,سكني,42,12685.71,108.59
2026,1,الجوف,القريات,الخزامى,شقة,سكني,132,13341.17,96.54
2026,1,الجوف,سكاكا,الرحمانية,شقة,سكني,283,12404.99,108.08
2026,1,الجوف,سكاكا,الزهور,مكتب,تجاري,1,0,0
2026,1,الجوف,دومة الجندل,الملك فهد,شقة,سكني,123,11171.84,84.87
2026,1,الجوف,العيساوية,العزيزية,استديو,سكني,1,6000,60
2026,1,الجوف,سكاكا,السليمانية,شقة,سكني,137,15545.21,109.7
2026,1,الجوف,القريات,الأمير عبدالاله بن عبدالعزيز,استديو,سكني,10,9700,181.85
2026,1,الجوف,طبرجل,المروة,شقة,سكني,26,14885.71,119.14
2026,1,الجوف,الرفيعة,الرفيعة,شقة,سكني,9,15088.88,98.9
2026,1,الجوف,دومة الجندل,الغدير,دور,سكني,2,15600,110
2026,1,الجوف,القريات,الملك فهد,شقة,سكني,106,13336.55,99.47
2026,1,الجوف,سكاكا,الناصرية,دور,سكني,11,17140,85.48
2026,1,الجوف,الحديثة القديمة,الحديثة القديمة,شقة,سكني,3,14533.33,107.02
2026,1,الجوف,القريات,حصيدة,شقة,سكني,213,13179.07,99.34
2026,1,الجوف,القريات,المروج,محل,تجاري,37,0,0
2026,1,الجوف,سكاكا,الورود,استديو,سكني,1,12000,400
2026,1,الجوف,هديب,هديب,استديو,سكني,1,6000,60
2026,1,الجوف,سكاكا,الزهور,استديو,سكني,9,7900,186.5
2026,1,الجوف,القريات,الرفاع,محل,تجاري,3,0,0
2026,1,الجوف,القريات,العقيلة الشمالية,شقة,سكني,8,15750,111.91
2026,1,الجوف,مزارع ابو دويد,مزارع ابو دويد,محل,تجاري,1,0,0
2026,1,الجوف,سكاكا,الرواد,دور,سكني,1,26400,75.42
2026,1,الجوف,سكاكا,الشفاء,فيلا,سكني,3,40000,80
2026,1,الجوف,دومة الجندل,خذماء,استديو,سكني,1,10800,180
2026,1,الجوف,دومة الجندل,العزيزية,مكتب,تجاري,1,0,0
2026,1,الجوف,خوعاء,خوعاء,شقة,سكني,7,16800,126.23
2026,1,الجوف,سكاكا,الزهراء,دور,سكني,5,31440,168.1
2026,1,الجوف,صوير,الفيصلية,محل,تجاري,6,0,0
2026,1,الجوف,القريات,العقيلة الجنوبية,محل,تجاري,7,0,0
2026,1,الجوف,طبرجل,العزيزية,محل,تجاري,47,0,0
2026,1,الجوف,دومة الجندل,الغدير,فيلا,سكني,3,34400,119.24
2026,1,الجوف,سكاكا,الروضة,دور,سكني,9,20857.14,80.64
2026,1,الجوف,القريات,الورود,شقة,سكني,41,13456.52,99.36
2026,1,الجوف,طبرجل,الربوة,محل,تجاري,1,0,0
2026,1,الجوف,دومة الجندل,التحكيم,شقة,سكني,21,9500,79.4
2026,1,الجوف,سكاكا,العروبة,دور,سكني,1,12000,48
2026,1,الجوف,سكاكا,الزهراء,استديو,سكني,2,13800,104
2026,1,الجوف,سكاكا,الهدا,فيلا,سكني,1,45000,180
2026,1,الجوف,دومة الجندل,السلام,شقة,سكني,8,16400,102.77
2026,1,الجوف,طبرجل,الربيع,شقة,سكني,37,12413.79,106.28
2026,1,الجوف,سكاكا,المطر,محل,تجاري,15,0,0
2026,1,الجوف,القريات,المنار,شقة,سكني,1,15600,104
2026,1,الجوف,القريات,الملك فهد,دور,سكني,6,15700,83.06
2026,1,الجوف,القريات,المروج,دور,سكني,10,18000,76.9
2026,1,الجوف,سكاكا,النزهة,محل,تجاري,79,0,0
2026,1,الجوف,سكاكا,الغروب,شقة,سكني,1,17400,116
2026,1,الجوف,القريات,الربيع,شقة,سكني,5,13200,113
2026,1,الجوف,سكاكا,النهضة,شقة,سكني,23,11475,105.05
2026,1,الجوف,ام فرس,ام فرس,محل,تجاري,11,0,0
2026,1,الجوف,سكاكا,البديعة,شقة,سكني,19,14115.38,114.35
2026,1,الجوف,سكاكا,المطر,شقة,سكني,38,12371.87,93.21
2026,1,الجوف,سكاكا,السوق,شقة,سكني,28,13604.54,110.08
2026,1,الجوف,سكاكا,الشعيب,مكتب,تجاري,2,0,0
2026,1,الجوف,سكاكا,الشفاء,استديو,سكني,10,9300,230.19
2026,1,الجوف,القريات,الشفاء,دور,سكني,16,16200,84.82
2026,1,الجوف,سكاكا,النزهة,استديو,سكني,3,8200,164
2026,1,الجوف,سكاكا,النور,شقة,سكني,12,12533.33,110.08
2026,1,الجوف,طبرجل,الزيتون,شقة,سكني,26,15391.3,101.42
2026,1,الجوف,القريات,الصناعية,شقة,سكني,38,14992.3,104.25
2026,1,الجوف,سكاكا,المعاقلة,شقة,سكني,69,12735,97.67
2026,1,الجوف,طلعة عمار,طلعة عمار,محل,تجاري,3,0,0
2026,1,الجوف,سكاكا,الزهور,شقة,سكني,154,12365.72,103.71
2026,1,الجوف,اللويزه,اللويزه,شقة,سكني,19,11657.14,98.86
2026,1,الجوف,سكاكا,السليمانية,محل,تجاري,25,0,0
2026,1,الجوف,سكاكا,الورود,شقة,سكني,21,11623.52,80.16
2026,1,الجوف,دومة الجندل,الصفاة,شقة,سكني,84,10964.86,86.47
2026,1,الجوف,القريات,الفرسان,شقة,سكني,2,27000,394.79
2026,1,الجوف,سكاكا,الفاروق,محل,تجاري,23,0,0
2026,1,الجوف,سكاكا,الصالحية,دور,سكني,9,12400,113
2026,1,الجوف,القريات,العزيزية,شقة,سكني,498,12787.28,98.25
2026,1,الجوف,سكاكا,السليمانية,استديو,سكني,12,11550,204.72
2026,1,الجوف,دومة الجندل,العزيزية,محل,تجاري,56,0,0
2026,1,الجوف,القريات,المروج,استديو,سكني,7,11280,172.38
2026,1,الجوف,طلعة عمار,طلعة عمار,دور,سكني,1,8400,70
2026,1,الجوف,سكاكا,الروضة,معرض تجاري,تجاري,2,0,0
2026,1,الجوف,القريات,حصيدة,استديو,سكني,2,4500,94.66
2026,1,الجوف,دومة الجندل,الخالدية,شقة,سكني,13,10854.54,75.15
2026,1,الجوف,سكاكا,أحد,شقة,سكني,3,14800,84
2026,1,الجوف,اللويزه,اللويزه,فيلا,سكني,1,26400,76.52
2026,1,الجوف,القريات,الريحان,شقة,سكني,12,17250,100.24
2026,1,الجوف,دومة الجندل,الشفاء,شقة,سكني,16,12550,85.05
2026,1,الجوف,القريات,العزيزية,معرض تجاري,تجاري,4,0,0
2026,1,الجوف,القريات,غطي,شقة,سكني,29,14357.14,112.94
