السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,المدينة المنورة,المدينة المنورة,الرانوناء,معرض تجاري,تجاري,9,0,0
2026,1,المدينة المنورة,الوسطه,الوسطه,شقة,سكني,1,6000,40
2026,1,المدينة المنورة,المدينة المنورة,الروابي,محل,تجاري,152,0,0
2026,1,المدينة المنورة,المدينة المنورة,الملك فهد,فيلا,سكني,11,57300,179.29
2026,1,المدينة المنورة,ينبع,النخيل,فيلا,سكني,23,37611.11,75.82
2026,1,المدينة المنورة,المدينة المنورة,ورقان,معرض تجاري,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,الخالدية,شقة,سكني,905,19962.29,150.76
2026,1,المدينة المنورة,ينبع,الصريف,محل,تجاري,104,0,0
2026,1,المدينة المنورة,المدينة المنورة,الجماوات,معرض تجاري,تجاري,8,0,0
2026,1,المدينة المنورة,المدينة المنورة,وادي مذينب,دوبلاكس,سكني,7,33200,112.42
2026,1,المدينة المنورة,خيبر,العزيزية,شقة,سكني,27,16139.13,92.5
2026,1,المدينة المنورة,الصلصله,الصلصله,محل,تجاري,24,0,0
2026,1,المدينة المنورة,ينبع,المرجان,استديو,سكني,5,15466.66,187.5
2026,1,المدينة المنورة,رعل,رعل,محل,تجاري,2,0,0
2026,1,المدينة المنورة,المدينة المنورة,السد,مكتب,تجاري,3,0,0
2026,1,المدينة المنورة,الضمو,الضمو,شقة,سكني,1,17500,116.66
2026,1,المدينة المنورة,المدينة المنورة,ابيار الماشي,محل,تجاري,24,0,0
2026,1,المدينة المنورة,بدر,المفرق الخاص,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,الصناعية,مكتب,تجاري,5,0,0
2026,1,المدينة المنورة,المدينة المنورة,عروة,محل,تجاري,33,0,0
2026,1,المدينة المنورة,المدينة المنورة,الدرع,شقة,سكني,289,19795.08,146.8
2026,1,المدينة المنورة,المدينة المنورة,المغيسلة,دور,سكني,34,41916.5,417.52
2026,1,المدينة المنورة,المدينة المنورة,أبوبريقاء,شقة,سكني,202,18170.87,118.25
2026,1,المدينة المنورة,الحناكية,مخطط البطيحان,محل,تجاري,2,0,0
2026,1,المدينة المنورة,ثربه,ثربه,شقة,سكني,2,15000,134.44
2026,1,المدينة المنورة,ينبع,الدانة,فيلا,سكني,2,25000,93.3
2026,1,المدينة المنورة,ينبع,اللؤلؤة,فيلا,سكني,1,55000,137.5
2026,1,المدينة المنورة,المدينة المنورة,خاخ,شقة,سكني,1,18000,180
2026,1,المدينة المنورة,العلا,الوادي,شقة,سكني,3,14000,106
2026,1,المدينة المنورة,المدينة المنورة,المدينة الصناعية,فيلا,سكني,1,35000,159.09
2026,1,المدينة المنورة,المواريد,المواريد,محل,تجاري,4,0,0
2026,1,المدينة المنورة,المدينة المنورة,الاناهي,مكتب,تجاري,3,0,0
