السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,تبوك,أملج,القرص,محل,تجاري,5,0,0
2026,1,تبوك,الاخضر,الاخضر,شقة,سكني,2,21600,143.21
2026,1,تبوك,تيماء,الشفاء,استديو,سكني,4,11200,108.71
2026,1,تبوك,الوجه,حي الورود,شقة,سكني,59,19533.33,130.7
2026,1,تبوك,تبوك,المصيف,معرض تجاري,تجاري,7,0,0
2026,1,تبوك,تبوك - البدع,البدع,مكتب,تجاري,1,0,0
2026,1,تبوك,تبوك,الحزم,شقة,سكني,14,19333.33,133.28
2026,1,تبوك,الرس,الرس,شقة,سكني,2,13550,112.33
2026,1,تبوك,أملج,الصفاء,استديو,سكني,1,14400,120
2026,1,تبوك,القليبه,القليبه,محل,تجاري,2,0,0
2026,1,تبوك,الحسى,الحسى,شقة,سكني,1,18000,120
2026,1,تبوك,البدع - البدع,حي ج2,شقة,سكني,1,18000,120
2026,1,تبوك,تبوك,الراجحي,معرض تجاري,تجاري,2,0,0
2026,1,تبوك,تبوك,التعاون,معرض تجاري,تجاري,6,0,0
2026,1,تبوك,الخرار,الخرار,شقة,سكني,1,16000,94.11
2026,1,تبوك,تبوك,الدوائر الحكومية,شقة,سكني,3,18000,70
2026,1,تبوك,تبوك,الاحياء الجنوبية,استديو,سكني,2,6000,125
2026,1,تبوك,تبوك,المدينة الجامعية,محل,تجاري,1,0,0
2026,1,تبوك,المويلح,المويلح,شقة,سكني,10,18000,79.89
2026,1,تبوك,حقل,الظهرة,شقة,سكني,203,15075.38,104.23
2026,1,تبوك,الوجه,ارض سلاح الحدود,شقة,سكني,8,26400,208.75
2026,1,تبوك,أملج,وادي الدغيدج,دور,سكني,1,24000,150
2026,1,تبوك,الوجه,ج1,شقة,سكني,1,18000,60
2026,1,تبوك,حقل,الريان,محل,تجاري,1,0,0
2026,1,تبوك,تبوك,العين,دور,سكني,1,27600,230
2026,1,تبوك,أملج,حي ج2,محل,تجاري,1,0,0
2026,1,تبوك,تبوك,البوادي,معرض تجاري,تجاري,17,0,0
2026,1,تبوك,تبوك,المنطقة الصناعية,شقة,سكني,1,18000,121.17
2026,1,تبوك,تبوك,البوادي,محل,تجاري,91,0,0
2026,1,تبوك,تبوك,الفردوس,شقة,سكني,2,13800,86.06
2026,1,تبوك,تبوك,النخيل,دور,سكني,5,24900,183.5
2026,1,تبوك,تبوك,القدس,شقة,سكني,32,18781.48,134.16
