المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,657,505"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,657,607"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,657,647"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,657,657"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,657,968"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,032"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,122"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,212"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,355"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,378"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,493"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,536"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,592"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,600"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,607"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,619"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,658,764"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,097"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,164"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,183"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,251"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,992"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,338"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,344"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,674"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,812"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,847"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,859"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,901"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,920"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,963"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,659,995"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,048"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,545"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,797"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,206"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,245"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,283"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,314"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,399"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,405"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,410"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,660,644"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,001"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,026"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,081"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,100"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,151"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,299"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,316"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,250"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,743"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,850"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,495"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,572"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,595"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,596"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,631"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,706"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,661,841"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,241"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,515"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,551"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,572"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,625"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,102"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,716"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,439"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,584"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,662,979"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,029"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,041"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,057"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,066"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,083"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,136"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,242"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,640"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,714"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,663,750"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,030"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,382"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,665,572"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,666,136"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,657"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,747"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,767"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,900"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,664,928"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,665,439"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,665,496"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,665,800"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,665,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,666,116"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,666,199"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,666,608"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,666,849"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,261"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,434"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,582"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,700"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,793"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,666,778"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,666,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,208"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,213"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,325"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,470"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,517"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,545"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,667,744"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,668,185"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,668,222"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,668,269"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,668,300"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,668,669"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/31,"43,668,764"
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/31,"43,662,081"
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/31,"43,661,988"
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/31,"43,661,950"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,669,197"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,669,252"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,669,417"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,072"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,151"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,198"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,254"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,673,049"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,265"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,372"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,409"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,670,595"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,670,914"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,671,082"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,671,968"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,672,142"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,672,414"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,672,545"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,672,327"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,673,133"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,675,635"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,674,159"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,674,209"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,674,210"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,671,600"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,674,802"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,674,584"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,674,693"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,674,774"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,674,896"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,675,222"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,675,581"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,675,699"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,675,932"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,675,941"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,676,046"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,676,279"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,676,486"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,676,502"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,676,590"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,677,100"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,671,557"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,677,146"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,677,246"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,677,355"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,677,502"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,677,615"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,670,704"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,671,729"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,678,402"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,678,110"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,678,404"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,678,451"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,678,488"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,670,883"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,678,942"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,004"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,132"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,679,249"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,263"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,288"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,456"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,054"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,149"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,170"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,778"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,928"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,679,952"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,106"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,318"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,378"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,633"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,643"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,684"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,702"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,681,413"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,782"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,800"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,820"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,839"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,915"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,680,940"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,002"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,012"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,079"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,272"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,681,311"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,363"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,493"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,495"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,726"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,693"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,891"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,681,905"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,297"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,319"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,402"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,520"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,558"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,647"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,886"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,888"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,682,971"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,010"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,015"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,059"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,095"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,107"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,187"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,280"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,336"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,376"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,405"
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,683,245"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,683,888"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,492"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,623"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,826"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,904"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,683,959"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,060"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,094"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,095"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,150"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,647"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,649"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,774"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,832"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,912"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,684,975"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,685,025"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,685,110"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,685,357"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,685,274"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,685,534"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,685,662"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,685,763"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,138"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,203"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,206"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,278"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,685,622"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,421"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,493"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,518"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,525"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,658"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,692"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,686,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,687,020"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,675,028"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/01,"43,687,332"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,687,616"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,088"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,926"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,687,752"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,687,832"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,687,909"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/01,"43,671,318"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,436"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,457"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,599"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,811"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/01,"43,688,913"
