المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 عسير,ابها,أوراق تجارية,2026/06/21,"19,091,974"
 حائل,حائل,احكام و قرارات,2026/06/21,"19,094,010"
 حائل,حائل,عقود,2026/06/21,"19,091,925"
 حائل,حائل,أوراق تجارية,2026/06/21,"19,094,151"
 نجران,نجران,احكام و قرارات,2026/06/21,"19,092,711"
 الحدود الشمالية,عرعر,عقود,2026/06/21,"19,092,036"
 الرياض,الرياض,احكام و قرارات,2026/06/22,"19,110,300"
 الرياض,الرياض,أوراق تجارية,2026/06/22,"19,108,980"
 الرياض,الرياض,أوراق تجارية,2026/06/22,"19,108,981"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/22,"19,100,449"
 الرياض,الرياض,إخلاء,2026/06/22,"19,110,449"
 الرياض,الرياض,أوراق تجارية,2026/06/22,"19,110,055"
 الرياض,الرياض,احكام و قرارات,2026/06/22,"19,108,913"
 مكة المكرمه,جده,احكام و قرارات,2026/06/22,"19,110,775"
 مكة المكرمه,جده,أوراق تجارية,2026/06/22,"19,113,259"
 مكة المكرمه,جده,احكام و قرارات,2026/06/22,"19,108,259"
 مكة المكرمه,جده,أوراق تجارية,2026/06/22,"19,113,257"
 مكة المكرمه,جده,أوراق تجارية,2026/06/22,"19,113,258"
 مكة المكرمه,جده,أوراق تجارية,2026/06/22,"19,113,261"
 مكة المكرمه,جده,أوراق تجارية,2026/06/22,"19,113,260"
 مكة المكرمه,جده,احكام و قرارات,2026/06/22,"19,110,778"
 مكة المكرمه,جده,احكام و قرارات,2026/06/22,"19,110,777"
 مكة المكرمه,جده,احكام و قرارات,2026/06/22,"19,110,776"
 مكة المكرمه,جده,أوراق تجارية,2026/06/22,"19,110,808"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,283"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,284"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,285"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,286"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,287"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,288"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,289"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,290"
 القصيم,بريده,احكام و قرارات,2026/06/22,"19,113,291"
 الشرقية,الدمام,احكام و قرارات,2026/06/22,"19,107,985"
 الشرقية,الدمام,احكام و قرارات,2026/06/22,"19,107,986"
 الشرقية,الدمام,أوراق تجارية,2026/06/22,"19,108,115"
 الشرقية,الدمام,محاضر,2026/06/22,"19,109,013"
 الشرقية,الدمام,محاضر,2026/06/22,"19,109,012"
 الشرقية,الدمام,محاضر,2026/06/22,"19,109,011"
 الشرقية,الدمام,احكام و قرارات,2026/06/22,"19,107,984"
 الشرقية,الدمام,إخلاء,2026/06/22,"19,112,360"
 الشرقية,الدمام,عقود,2026/06/22,"19,108,347"
 الشرقية,الدمام,عقود,2026/06/22,"19,108,524"
 الشرقية,الدمام,أوراق تجارية,2026/06/22,"19,112,666"
 الشرقية,حفر الباطن,عقود,2026/06/22,"19,107,762"
 عسير,ابها,عقود,2026/06/22,"19,108,805"
 عسير,ابها,عام,2026/06/22,"19,111,610"
 حائل,حائل,أوراق تجارية,2026/06/22,"19,110,046"
 جازان,جيزان,عقود,2026/06/22,"19,111,533"
 جازان,جيزان,أوراق تجارية,2026/06/22,"19,111,954"
 نجران,نجران,عقود,2026/06/22,"19,110,524"
 الرياض,الرياض,أوراق تجارية,2026/06/23,"19,127,780"
 الرياض,الرياض,احكام و قرارات,2026/06/23,"19,116,646"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,125,570"
 مكة المكرمه,جده,احكام و قرارات,2026/06/23,"19,120,085"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,125,117"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,117,041"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,124,859"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,125,567"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,125,568"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,125,569"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,125,118"
 مكة المكرمه,جده,أوراق تجارية,2026/06/23,"19,125,116"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/06/23,"19,124,260"
 المدينة المنوره,المدينة المنورة,أوراق تجارية إلكترونية,2026/06/23,"19,116,019"
 الشرقية,الدمام,أوراق تجارية,2026/06/23,"19,116,893"
 الشرقية,الدمام,عقود,2026/06/23,"19,116,995"
 الشرقية,الدمام,إخلاء,2026/06/23,"19,127,235"
 الشرقية,الدمام,احكام و قرارات,2026/06/23,"19,125,044"
 الشرقية,الدمام,أوراق تجارية,2026/06/23,"19,113,676"
 الشرقية,الدمام,أوراق تجارية إلكترونية,2026/06/23,"19,126,332"
 الشرقية,الدمام,إخلاء,2026/06/23,"19,125,320"
 عسير,ابها,عقود,2026/06/23,"19,125,254"
 عسير,ابها,احكام و قرارات,2026/06/23,"19,127,633"
 جازان,جيزان,أوراق تجارية,2026/06/23,"19,126,302"
 جازان,جيزان,أوراق تجارية,2026/06/23,"19,123,893"
 جازان,جيزان,أوراق تجارية,2026/06/23,"19,115,129"
 جازان,جيزان,عقود,2026/06/23,"19,113,423"
 نجران,نجران,أوراق تجارية,2026/06/23,"19,128,933"
 الجوف,سكاكا,عقود,2026/06/23,"19,125,888"
 الرياض,الرياض,أوراق تجارية,2026/06/24,"19,135,125"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,135,809"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,135,808"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,135,807"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,135,806"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,135,805"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,134,059"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,134,058"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,134,057"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,134,056"
 الرياض,الرياض,عقود,2026/06/24,"19,136,967"
 الرياض,الرياض,أوراق تجارية,2026/06/24,"19,134,733"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/24,"19,131,622"
 مكة المكرمه,جده,أوراق تجارية,2026/06/24,"19,130,706"
 مكة المكرمه,جده,احكام و قرارات,2026/06/24,"19,134,952"
 مكة المكرمه,جده,احكام و قرارات,2026/06/24,"19,135,245"
 مكة المكرمه,الطائف,احكام و قرارات,2026/06/24,"19,135,930"
 مكة المكرمه,الطائف,أوراق تجارية,2026/06/24,"19,135,093"
 مكة المكرمه,الطائف,احكام و قرارات,2026/06/24,"19,135,929"
 مكة المكرمه,الطائف,احكام و قرارات,2026/06/24,"19,135,931"
 القصيم,بريده,عقود,2026/06/24,"19,135,346"
 الشرقية,الدمام,أوراق تجارية,2026/06/24,"19,135,432"
 الشرقية,الدمام,عام,2026/06/24,"19,135,401"
 الشرقية,الدمام,عام,2026/06/24,"19,135,402"
 الشرقية,الدمام,عام,2026/06/24,"19,135,403"
 الشرقية,الدمام,عام,2026/06/24,"19,135,404"
 الشرقية,الدمام,عام,2026/06/24,"19,135,391"
 الشرقية,الدمام,عام,2026/06/24,"19,135,392"
 الشرقية,الدمام,عام,2026/06/24,"19,135,393"
 الشرقية,الدمام,عام,2026/06/24,"19,135,394"
 الشرقية,الدمام,عام,2026/06/24,"19,135,395"
 الشرقية,الدمام,عام,2026/06/24,"19,135,396"
 الشرقية,الدمام,عام,2026/06/24,"19,135,397"
 الشرقية,الدمام,عام,2026/06/24,"19,135,398"
 الشرقية,الدمام,عام,2026/06/24,"19,135,399"
 الشرقية,الدمام,عام,2026/06/24,"19,135,400"
 الشرقية,الاحساء,احكام و قرارات,2026/06/24,"19,136,302"
 عسير,ابها,عقود,2026/06/24,"19,131,408"
 جازان,جيزان,أوراق تجارية,2026/06/24,"19,134,048"
 جازان,جيزان,أوراق تجارية,2026/06/24,"19,134,364"
 جازان,جيزان,أوراق تجارية,2026/06/24,"19,133,102"
 جازان,جيزان,أوراق تجارية,2026/06/24,"19,134,126"
 نجران,نجران,أوراق تجارية,2026/06/24,"19,137,087"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,138,801"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/25,"19,144,140"
 الرياض,الرياض,محاضر,2026/06/25,"19,146,158"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,145,816"
 الرياض,الرياض,نفقات,2026/06/25,"19,138,629"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,143,607"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,144,649"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,139,971"
 الرياض,الرياض,عقود,2026/06/25,"19,144,682"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,143,608"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,143,606"
 الرياض,الرياض,احكام و قرارات,2026/06/25,"19,138,655"
 الرياض,الرياض,محاضر,2026/06/25,"19,146,157"
 الرياض,الرياض,أوراق تجارية,2026/06/25,"19,145,711"
 الرياض,الرياض,أوراق تجارية,2026/06/25,"19,144,236"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/06/25,"19,144,729"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/06/25,"19,144,362"
 مكة المكرمه,جده,احكام و قرارات,2026/06/25,"19,139,361"
 مكة المكرمه,جده,أوراق تجارية,2026/06/25,"19,139,053"
 الشرقية,الدمام,احكام و قرارات,2026/06/25,"19,143,368"
 الشرقية,الدمام,احكام و قرارات,2026/06/25,"19,145,586"
 الشرقية,الدمام,عقود,2026/06/25,"19,139,989"
 الشرقية,الدمام,عقود,2026/06/25,"19,139,987"
 الشرقية,الدمام,عقود,2026/06/25,"19,139,986"
 الشرقية,الدمام,عقود,2026/06/25,"19,139,985"
 الشرقية,الدمام,احكام و قرارات,2026/06/25,"19,145,320"
 الشرقية,الدمام,احكام و قرارات,2026/06/25,"19,144,564"
 الشرقية,الدمام,احكام و قرارات,2026/06/25,"19,143,369"
 الشرقية,الدمام,أوراق تجارية,2026/06/25,"19,139,926"
 عسير,ابها,عقود,2026/06/25,"19,138,543"
 جازان,جيزان,أوراق تجارية,2026/06/25,"19,138,238"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/26,"19,152,994"
 مكة المكرمه,جده,عقود,2026/06/27,"19,153,496"
 القصيم,بريده,أوراق تجارية,2026/06/27,"19,153,325"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,172,485"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,172,483"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,171,670"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,172,750"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,172,752"
 الرياض,الرياض,احكام و قرارات,2026/06/28,"19,171,507"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,173,937"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,172,484"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/28,"19,173,529"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/28,"19,173,528"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/06/28,"19,173,530"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,173,935"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,173,939"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,173,938"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,173,936"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,171,669"
 الرياض,الرياض,أوراق تجارية,2026/06/28,"19,172,751"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/06/28,"19,172,959"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/06/28,"19,174,223"
 مكة المكرمه,جده,أوراق تجارية,2026/06/28,"19,172,723"
 مكة المكرمه,جده,احكام و قرارات,2026/06/28,"19,176,680"
 مكة المكرمه,جده,أوراق تجارية,2026/06/28,"19,172,722"
 مكة المكرمه,جده,احكام و قرارات,2026/06/28,"19,176,693"
 مكة المكرمه,الطائف,أوراق تجارية,2026/06/28,"19,175,120"
 مكة المكرمه,الطائف,أوراق تجارية,2026/06/28,"19,161,182"
 المدينة المنوره,المدينة المنورة,عقود,2026/06/28,"19,172,595"
 الشرقية,الدمام,احكام و قرارات,2026/06/28,"19,175,540"
 تبوك,تبوك,احكام و قرارات,2026/06/28,"19,172,769"
 تبوك,تبوك,أوراق تجارية,2026/06/28,"19,176,480"
 نجران,نجران,أوراق تجارية,2026/06/28,"19,175,512"
 الرياض,الرياض,أوراق تجارية,2026/06/29,"19,186,229"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/29,"19,181,278"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/06/29,"19,181,139"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/06/29,"19,181,855"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/06/29,"19,185,913"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/06/29,"19,181,854"
 مكة المكرمه,جده,أوراق تجارية,2026/06/29,"19,179,546"
 مكة المكرمه,جده,إخلاء,2026/06/29,"19,187,778"
 مكة المكرمه,جده,أوراق تجارية,2026/06/29,"19,186,481"
 مكة المكرمه,جده,عقود,2026/06/29,"19,179,417"
 المدينة المنوره,المدينة المنورة,عقود,2026/06/29,"19,178,343"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/06/29,"19,185,774"
 الشرقية,الدمام,احكام و قرارات,2026/06/29,"19,191,016"
 الشرقية,الدمام,أوراق تجارية,2026/06/29,"19,190,302"
 الشرقية,الدمام,إخلاء,2026/06/29,"19,190,277"
 الشرقية,الدمام,إخلاء,2026/06/29,"19,188,692"
 الشرقية,الدمام,إخلاء,2026/06/29,"19,190,146"
 الشرقية,الدمام,إخلاء,2026/06/29,"19,188,838"
 الشرقية,الدمام,أوراق تجارية,2026/06/29,"19,190,208"
 الشرقية,الدمام,إخلاء,2026/06/29,"19,185,696"
 الشرقية,حفر الباطن,احكام و قرارات,2026/06/29,"19,179,017"
 الشرقية,حفر الباطن,احكام و قرارات,2026/06/29,"19,179,016"
 عسير,ابها,أوراق تجارية إلكترونية,2026/06/29,"19,189,966"
 عسير,ابها,احكام و قرارات,2026/06/29,"19,187,724"
 عسير,ابها,أوراق تجارية إلكترونية,2026/06/29,"19,189,965"
 تبوك,تبوك,أوراق تجارية,2026/06/29,"19,190,723"
 حائل,حائل,عقود,2026/06/29,"19,187,699"
 حائل,حائل,أوراق تجارية,2026/06/29,"19,179,619"
 حائل,حائل,عقود,2026/06/29,"19,187,975"
 الرياض,الرياض,أوراق تجارية,2026/06/30,"19,204,932"
 الرياض,الرياض,أوراق تجارية,2026/06/30,"19,200,829"
 الرياض,الرياض,أوراق تجارية,2026/06/30,"19,200,830"
 الرياض,الرياض,أوراق تجارية,2026/06/30,"19,196,022"
 الرياض,الرياض,احكام و قرارات,2026/06/30,"19,204,369"
 الرياض,الرياض,إخلاء,2026/06/30,"19,204,121"
 الرياض,الرياض,أوراق تجارية,2026/06/30,"19,196,024"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/06/30,"19,204,160"
 مكة المكرمه,جده,أوراق تجارية,2026/06/30,"19,205,094"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/06/30,"19,204,626"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/06/30,"19,206,498"
 القصيم,بريده,احكام و قرارات,2026/06/30,"19,194,151"
 القصيم,بريده,أوراق تجارية,2026/06/30,"19,194,771"
 الشرقية,الدمام,أوراق تجارية,2026/06/30,"19,194,779"
 الشرقية,الدمام,عقود,2026/06/30,"19,201,018"
 الشرقية,الدمام,مزاد,2026/06/30,"19,203,366"
 الشرقية,الدمام,إخلاء,2026/06/30,"19,200,822"
 الشرقية,الدمام,عقود,2026/06/30,"19,194,608"
 عسير,ابها,عقود,2026/06/30,"19,201,921"
 عسير,ابها,إخلاء,2026/06/30,"19,192,189"
 حائل,حائل,عقود,2026/06/30,"19,203,217"
 جازان,جيزان,إخلاء,2026/06/30,"19,203,348"
 الجوف,سكاكا,احكام و قرارات,2026/06/30,"19,193,583"
