المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 جازان,جيزان,قسمة تركة,2026/05/18,"18,774,894"
 جازان,جيزان,أوراق تجارية,2026/05/18,"18,774,845"
 نجران,نجران,قسمة تركة,2026/05/18,"18,774,891"
 الجوف,سكاكا,قسمة تركة,2026/05/18,"18,774,901"
 الجوف,سكاكا,قسمة تركة,2026/05/18,"18,774,857"
 الجوف,سكاكا,قسمة تركة,2026/05/18,"18,774,854"
 الرياض,الرياض,قسمة تركة,2026/05/19,"18,790,413"
 مكة المكرمه,جده,عام,2026/05/19,"18,790,410"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/19,"18,790,415"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/19,"18,794,426"
 الشرقية,الدمام,إخلاء,2026/05/19,"18,790,422"
 الشرقية,الاحساء,قسمة تركة,2026/05/19,"18,794,425"
 الرياض,الرياض,قسمة تركة,2026/05/20,"18,802,278"
 الرياض,الرياض,نفقات,2026/05/20,"18,804,313"
 الرياض,الرياض,مزاد,2026/05/20,"18,804,406"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/20,"18,802,576"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/20,"18,802,574"
 مكة المكرمه,جده,أوراق تجارية,2026/05/20,"18,804,465"
 مكة المكرمه,جده,أوراق تجارية,2026/05/20,"18,804,466"
 القصيم,بريده,احكام و قرارات,2026/06/01,"18,826,526"
 الرياض,الرياض,مزاد,2026/06/03,"18,876,266"
 القصيم,بريده,أوراق تجارية إلكترونية,2026/06/03,"18,872,525"
 الرياض,الرياض,أوراق تجارية,2026/06/04,"18,887,782"
 مكة المكرمه,جده,مزاد,2026/06/04,"18,887,784"
 مكة المكرمه,جده,احكام و قرارات,2026/06/04,"18,887,783"
 مكة المكرمه,جده,احكام و قرارات,2026/06/04,"18,887,781"
 الشرقية,الدمام,إخلاء,2026/06/04,"18,886,411"
 الشرقية,الدمام,إخلاء,2026/06/04,"18,884,869"
 الرياض,الرياض,قسمة تركة,2026/06/07,"18,907,785"
 الشرقية,الدمام,إخلاء,2026/06/07,"18,908,782"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/08,"18,923,688"
 مكة المكرمه,جده,مزاد,2026/06/08,"18,923,686"
 مكة المكرمه,جده,احكام و قرارات,2026/06/08,"18,923,685"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,160"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,162"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,161"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,154"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,155"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,156"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,157"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,158"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,153"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,151"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,150"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,149"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,182"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,181"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,180"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,179"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,177"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,176"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,175"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,174"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,169"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,168"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,167"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,165"
 الرياض,الرياض,قسمة تركة,2026/06/09,"18,939,164"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/09,"18,943,023"
 الرياض,الرياض,أوراق تجارية,2026/06/11,"18,966,705"
 الرياض,الرياض,قسمة تركة,2026/06/14,"19,001,969"
 الرياض,الرياض,احكام و قرارات,2026/06/14,"19,005,251"
 الرياض,الرياض,قسمة تركة,2026/06/14,"19,004,138"
 الرياض,الرياض,قسمة تركة,2026/06/14,"19,001,971"
 الرياض,الرياض,قسمة تركة,2026/06/14,"19,001,970"
 الرياض,الرياض,أوراق تجارية,2026/06/14,"19,005,252"
 مكة المكرمه,جده,أوراق تجارية,2026/06/14,"19,004,139"
 الرياض,الرياض,قسمة تركة,2026/06/16,"19,027,928"
 القصيم,بريده,قسمة تركة,2026/06/16,"19,040,388"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,050,968"
 القصيم,بريده,عقود,2026/06/17,"19,050,966"
 القصيم,بريده,مزاد,2026/06/17,"19,050,967"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,713"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,428"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,405"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,062,337"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,764"
 الرياض,الرياض,إخلاء,2026/06/18,"19,061,715"
 الرياض,الرياض,مزاد,2026/06/18,"19,061,558"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,638"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,590"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,944"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,427"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,483"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,752"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,684"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,502"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,700"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,756"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,805"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,943"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,579"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,612"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,656"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,658"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,496"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,662"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,664"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,665"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,666"
 الرياض,الرياض,مزاد,2026/06/18,"19,061,398"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,573"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,531"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,529"
 الرياض,الرياض,أوراق تجارية,2026/06/18,"19,061,602"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,695"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,598"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,403"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,411"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,683"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,813"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,485"
 الرياض,الرياض,مزاد,2026/06/18,"19,061,451"
 الرياض,الرياض,مزاد,2026/06/18,"19,061,478"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,404"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,475"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,449"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,526"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,480"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,440"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,563"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,407"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,520"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,701"
 الرياض,الرياض,أوراق تجارية,2026/06/18,"19,061,479"
 الرياض,الرياض,مزاد,2026/06/18,"19,061,793"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,409"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,635"
 الرياض,الرياض,إخلاء,2026/06/18,"19,061,679"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,572"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,505"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,629"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,514"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,410"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,670"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,062,322"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,627"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,682"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,812"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,611"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,417"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,642"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,727"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,653"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,924"
 الرياض,الرياض,احكام و قرارات,2026/06/18,"19,061,580"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,654"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,817"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,692"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,773"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,618"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,760"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,777"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,801"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,444"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,952"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,524"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,414"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,588"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,488"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,463"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,434"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,453"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,554"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,796"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,457"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,474"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,494"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,501"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,521"
 الرياض,الرياض,قسمة تركة,2026/06/18,"19,061,951"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,778"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/18,"19,062,328"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,422"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,527"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,705"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,639"
 مكة المكرمه,مكة المكرمة,إخلاء,2026/06/18,"19,061,631"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/18,"19,061,672"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,452"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/18,"19,062,344"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/18,"19,062,327"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,510"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,458"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,821"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,507"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,770"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/06/18,"19,061,763"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/06/18,"19,061,936"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,626"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,565"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,536"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,613"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,424"
 مكة المكرمه,جده,أوراق تجارية,2026/06/18,"19,061,615"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,650"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,465"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,537"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,935"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,620"
 مكة المكرمه,جده,أوراق تجارية,2026/06/18,"19,062,017"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,061,583"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,673"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,651"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,061,597"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,559"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,542"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,511"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,934"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,742"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,576"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,784"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,061,530"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,930"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,680"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,640"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,400"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,433"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,737"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,799"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,423"
 مكة المكرمه,جده,أوراق تجارية,2026/06/18,"19,062,016"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,716"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,061,578"
 مكة المكرمه,جده,عقود,2026/06/18,"19,061,541"
 مكة المكرمه,جده,احكام و قرارات,2026/06/18,"19,061,925"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,561"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,495"
 مكة المكرمه,جده,أوراق تجارية,2026/06/18,"19,061,528"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,061,468"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,515"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,472"
 مكة المكرمه,جده,أوراق تجارية,2026/06/18,"19,061,553"
 مكة المكرمه,جده,قسمة تركة,2026/06/18,"19,061,556"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,413"
 مكة المكرمه,الطائف,مزاد,2026/06/18,"19,061,508"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,937"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,062,333"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,062,338"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,540"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,539"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,786"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,401"
 مكة المكرمه,الطائف,أوراق تجارية,2026/06/18,"19,061,448"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,408"
 مكة المكرمه,الطائف,قسمة تركة,2026/06/18,"19,061,757"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,473"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/18,"19,061,663"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,787"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/06/18,"19,061,607"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,464"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,729"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/06/18,"19,061,733"
 المدينة المنوره,المدينة المنورة,عقود,2026/06/18,"19,062,019"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/18,"19,061,923"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,706"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/18,"19,061,503"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/18,"19,061,438"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,591"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,606"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/18,"19,061,477"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,719"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,632"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,525"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/06/18,"19,061,711"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/18,"19,061,420"
 القصيم,بريده,مزاد,2026/06/18,"19,061,694"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,803"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,552"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,819"
 القصيم,بريده,احكام و قرارات,2026/06/18,"19,061,459"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,575"
 القصيم,بريده,أوراق تجارية,2026/06/18,"19,061,462"
 القصيم,بريده,أوراق تجارية,2026/06/18,"19,061,455"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,416"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,748"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,779"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,768"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,772"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,418"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,062,343"
 القصيم,بريده,احكام و قرارات,2026/06/18,"19,061,652"
 القصيم,بريده,عقود,2026/06/18,"19,061,678"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,745"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,707"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,517"
 القصيم,بريده,مزاد,2026/06/18,"19,061,599"
 القصيم,بريده,احكام و قرارات,2026/06/18,"19,061,447"
 القصيم,بريده,احكام و قرارات,2026/06/18,"19,061,546"
 القصيم,بريده,احكام و قرارات,2026/06/18,"19,061,519"
 القصيم,بريده,احكام و قرارات,2026/06/18,"19,061,461"
 القصيم,بريده,أوراق تجارية,2026/06/18,"19,061,774"
 القصيم,بريده,مزاد,2026/06/18,"19,062,335"
 القصيم,بريده,مزاد,2026/06/18,"19,061,625"
 القصيم,بريده,احكام و قرارات,2026/06/18,"19,062,336"
 القصيم,بريده,مزاد,2026/06/18,"19,061,688"
 القصيم,بريده,مزاد,2026/06/18,"19,062,321"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,500"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,569"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,623"
 القصيم,بريده,مزاد,2026/06/18,"19,061,759"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,061,445"
 القصيم,بريده,مزاد,2026/06/18,"19,061,766"
 القصيم,بريده,مزاد,2026/06/18,"19,061,674"
 القصيم,بريده,قسمة تركة,2026/06/18,"19,062,325"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,624"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,795"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,722"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,823"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,783"
 الشرقية,الدمام,احكام و قرارات,2026/06/18,"19,061,603"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,489"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,762"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,467"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,739"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,426"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,712"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,643"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,731"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,725"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,811"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,421"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,676"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,730"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,946"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,704"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,808"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,538"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,781"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,807"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,720"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,950"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,790"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,482"
 الشرقية,الدمام,أوراق تجارية,2026/06/18,"19,061,675"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,649"
 الشرقية,الدمام,أوراق تجارية,2026/06/18,"19,061,470"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,815"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,723"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,816"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,399"
 الشرقية,الدمام,احكام و قرارات,2026/06/18,"19,061,586"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,820"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,647"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,522"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,543"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,743"
 الشرقية,الدمام,أوراق تجارية,2026/06/18,"19,062,324"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,466"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,732"
 الشرقية,الدمام,أوراق تجارية,2026/06/18,"19,061,659"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,617"
 الشرقية,الدمام,أوراق تجارية,2026/06/18,"19,061,499"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,746"
 الشرقية,الدمام,احكام و قرارات,2026/06/18,"19,061,614"
 الشرقية,الدمام,أوراق تجارية,2026/06/18,"19,062,331"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,927"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,062,334"
 الشرقية,الدمام,أوراق تجارية,2026/06/18,"19,061,755"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,769"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,532"
 الشرقية,الدمام,قسمة تركة,2026/06/18,"19,061,450"
 الشرقية,الدمام,إخلاء,2026/06/18,"19,061,728"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,645"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,582"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,551"
 الشرقية,الاحساء,مزاد,2026/06/18,"19,061,476"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,718"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,497"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,504"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,518"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,487"
 الشرقية,الاحساء,عام,2026/06/18,"19,061,491"
 الشرقية,الاحساء,مزاد,2026/06/18,"19,062,342"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,644"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,686"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,600"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,592"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,585"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,584"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,560"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,550"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,548"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,545"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,646"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,509"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,932"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,630"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,486"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,574"
 الشرقية,الاحساء,قسمة تركة,2026/06/18,"19,061,609"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,493"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,062,330"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,566"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,942"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,669"
 الشرقية,حفر الباطن,قسمة تركة,2026/06/18,"19,061,481"
