المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 حائل,حائل,مزاد,2026/05/19,"18,780,828"
 حائل,حائل,مزاد,2026/05/19,"18,780,827"
 حائل,حائل,مزاد,2026/05/19,"18,793,890"
 حائل,حائل,مزاد,2026/05/19,"18,788,288"
 حائل,حائل,مزاد,2026/05/19,"18,791,062"
 حائل,حائل,مزاد,2026/05/19,"18,789,313"
 الجوف,سكاكا,مزاد,2026/05/19,"18,789,431"
 الجوف,سكاكا,مزاد,2026/05/19,"18,790,079"
 الرياض,الرياض,مزاد,2026/05/20,"18,804,300"
 الرياض,الرياض,مزاد,2026/05/20,"18,805,283"
 الرياض,الرياض,مزاد,2026/05/20,"18,805,284"
 الرياض,الرياض,مزاد,2026/05/20,"18,801,928"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/20,"18,804,400"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/20,"18,802,788"
 مكة المكرمه,جده,مزاد,2026/05/20,"18,805,411"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/20,"18,801,994"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/20,"18,801,778"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/20,"18,801,995"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/20,"18,801,993"
 القصيم,بريده,مزاد,2026/05/20,"18,796,615"
 الشرقية,الدمام,مزاد,2026/05/20,"18,802,210"
 الشرقية,الدمام,مزاد,2026/05/20,"18,803,127"
 تبوك,تبوك,مزاد,2026/05/20,"18,804,037"
 حائل,حائل,مزاد,2026/05/20,"18,803,849"
 الجوف,سكاكا,مزاد,2026/05/20,"18,797,679"
 الحدود الشمالية,عرعر,مزاد,2026/05/20,"18,803,317"
 الرياض,الرياض,مزاد,2026/05/21,"18,811,918"
 مكة المكرمه,جده,مزاد,2026/05/21,"18,814,272"
 مكة المكرمه,جده,مزاد,2026/05/21,"18,812,610"
 مكة المكرمه,الطائف,مزاد,2026/05/21,"18,805,753"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/21,"18,814,350"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/21,"18,812,960"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/21,"18,814,351"
 الشرقية,الاحساء,مزاد,2026/05/21,"18,807,792"
 عسير,ابها,مزاد,2026/05/21,"18,806,443"
 حائل,حائل,مزاد,2026/05/21,"18,813,803"
 حائل,حائل,مزاد,2026/05/21,"18,813,725"
 حائل,حائل,مزاد,2026/05/21,"18,810,847"
 نجران,نجران,مزاد,2026/05/21,"18,807,376"
 الشرقية,حفر الباطن,مزاد,2026/05/27,"18,821,758"
 مكة المكرمه,جده,مزاد,2026/05/31,"18,826,001"
 مكة المكرمه,جده,مزاد,2026/06/02,"18,843,933"
 مكة المكرمه,جده,مزاد,2026/06/02,"18,851,074"
 مكة المكرمه,جده,مزاد,2026/06/02,"18,844,082"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/02,"18,865,743"
 الشرقية,الدمام,مزاد,2026/06/02,"18,848,924"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,950"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,496"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,949"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,948"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,947"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,946"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,945"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,944"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,495"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,494"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,493"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,490"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,491"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,492"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,497"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,498"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,499"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,951"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,953"
 الشرقية,الاحساء,مزاد,2026/06/02,"18,867,952"
 الباحة,الباحه,مزاد,2026/06/02,"18,866,935"
 الباحة,الباحه,مزاد,2026/06/02,"18,866,934"
 الباحة,الباحه,مزاد,2026/06/02,"18,866,933"
 الباحة,الباحه,مزاد,2026/06/02,"18,866,930"
 الباحة,الباحه,مزاد,2026/06/02,"18,866,931"
 الباحة,الباحه,مزاد,2026/06/02,"18,866,932"
 الرياض,الرياض,مزاد,2026/06/03,"18,879,112"
 الرياض,الرياض,مزاد,2026/06/03,"18,879,111"
 مكة المكرمه,جده,مزاد,2026/06/03,"18,870,541"
 مكة المكرمه,جده,مزاد,2026/06/03,"18,876,932"
 مكة المكرمه,جده,مزاد,2026/06/03,"18,879,121"
 مكة المكرمه,الطائف,مزاد,2026/06/03,"18,870,088"
 مكة المكرمه,الطائف,مزاد,2026/06/03,"18,869,870"
 مكة المكرمه,الطائف,مزاد,2026/06/03,"18,869,869"
 مكة المكرمه,الطائف,مزاد,2026/06/03,"18,877,949"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/03,"18,878,389"
 القصيم,بريده,مزاد,2026/06/03,"18,877,558"
 الشرقية,الدمام,مزاد,2026/06/03,"18,878,170"
 عسير,ابها,مزاد,2026/06/03,"18,871,336"
 عسير,ابها,مزاد,2026/06/03,"18,876,579"
 حائل,حائل,مزاد,2026/06/03,"18,877,721"
 حائل,حائل,مزاد,2026/06/03,"18,877,720"
 حائل,حائل,مزاد,2026/06/03,"18,877,722"
 حائل,حائل,مزاد,2026/06/03,"18,877,724"
 حائل,حائل,مزاد,2026/06/03,"18,877,757"
 حائل,حائل,مزاد,2026/06/03,"18,877,723"
 حائل,حائل,مزاد,2026/06/03,"18,877,756"
 حائل,حائل,مزاد,2026/06/03,"18,877,755"
 حائل,حائل,مزاد,2026/06/03,"18,877,754"
 حائل,حائل,مزاد,2026/06/03,"18,877,753"
 حائل,حائل,مزاد,2026/06/03,"18,877,752"
 حائل,حائل,مزاد,2026/06/03,"18,877,751"
 حائل,حائل,مزاد,2026/06/03,"18,877,750"
 حائل,حائل,مزاد,2026/06/03,"18,877,749"
 حائل,حائل,مزاد,2026/06/03,"18,877,748"
 حائل,حائل,مزاد,2026/06/03,"18,877,758"
 حائل,حائل,مزاد,2026/06/03,"18,877,719"
 حائل,حائل,مزاد,2026/06/03,"18,877,718"
 حائل,حائل,مزاد,2026/06/03,"18,877,728"
 حائل,حائل,مزاد,2026/06/03,"18,877,727"
 حائل,حائل,مزاد,2026/06/03,"18,877,726"
 حائل,حائل,مزاد,2026/06/03,"18,877,725"
 جازان,جيزان,مزاد,2026/06/03,"18,871,630"
 الرياض,الرياض,مزاد,2026/06/04,"18,887,820"
 الرياض,الرياض,مزاد,2026/06/04,"18,881,194"
 الرياض,الرياض,مزاد,2026/06/04,"18,888,203"
 مكة المكرمه,جده,مزاد,2026/06/04,"18,881,703"
 مكة المكرمه,الطائف,مزاد,2026/06/04,"18,881,065"
 القصيم,بريده,مزاد,2026/06/04,"18,886,238"
 القصيم,بريده,مزاد,2026/06/04,"18,886,237"
 القصيم,بريده,مزاد,2026/06/04,"18,886,242"
 القصيم,بريده,مزاد,2026/06/04,"18,886,241"
 القصيم,بريده,مزاد,2026/06/04,"18,886,240"
 القصيم,بريده,مزاد,2026/06/04,"18,886,239"
 الشرقية,الدمام,مزاد,2026/06/04,"18,885,895"
 الشرقية,الاحساء,مزاد,2026/06/04,"18,887,480"
 حائل,حائل,مزاد,2026/06/04,"18,885,624"
 جازان,جيزان,مزاد,2026/06/04,"18,887,157"
 جازان,جيزان,مزاد,2026/06/04,"18,887,237"
 الجوف,سكاكا,مزاد,2026/06/04,"18,881,678"
 الجوف,سكاكا,مزاد,2026/06/04,"18,885,885"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/07,"18,908,254"
 مكة المكرمه,جده,مزاد,2026/06/07,"18,899,436"
 مكة المكرمه,جده,مزاد,2026/06/07,"18,899,438"
 مكة المكرمه,جده,مزاد,2026/06/07,"18,906,449"
 مكة المكرمه,جده,مزاد,2026/06/07,"18,906,751"
 مكة المكرمه,جده,مزاد,2026/06/07,"18,908,300"
 مكة المكرمه,جده,مزاد,2026/06/07,"18,906,450"
 مكة المكرمه,الطائف,مزاد,2026/06/07,"18,906,212"
 القصيم,بريده,مزاد,2026/06/07,"18,905,170"
 الشرقية,الدمام,مزاد,2026/06/07,"18,905,251"
 الشرقية,الدمام,مزاد,2026/06/07,"18,907,743"
 الشرقية,الدمام,مزاد,2026/06/07,"18,903,630"
 الشرقية,الدمام,مزاد,2026/06/07,"18,905,126"
 الشرقية,الدمام,مزاد,2026/06/07,"18,905,129"
 الشرقية,الدمام,مزاد,2026/06/07,"18,905,128"
 الشرقية,الدمام,مزاد,2026/06/07,"18,905,127"
 الشرقية,الدمام,مزاد,2026/06/07,"18,903,629"
 الشرقية,حفر الباطن,مزاد,2026/06/07,"18,906,902"
 الشرقية,حفر الباطن,مزاد,2026/06/07,"18,906,903"
 عسير,ابها,مزاد,2026/06/07,"18,907,815"
 عسير,ابها,مزاد,2026/06/07,"18,906,492"
 تبوك,تبوك,مزاد,2026/06/07,"18,904,994"
 تبوك,تبوك,مزاد,2026/06/07,"18,905,031"
 تبوك,تبوك,مزاد,2026/06/07,"18,904,964"
 حائل,حائل,مزاد,2026/06/07,"18,896,671"
 الرياض,الرياض,مزاد,2026/06/08,"18,922,161"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/08,"18,926,528"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/08,"18,925,138"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/08,"18,924,625"
 مكة المكرمه,جده,مزاد,2026/06/08,"18,923,880"
 مكة المكرمه,جده,مزاد,2026/06/08,"18,926,207"
 مكة المكرمه,جده,مزاد,2026/06/08,"18,911,658"
 مكة المكرمه,جده,مزاد,2026/06/08,"18,924,018"
 مكة المكرمه,الطائف,مزاد,2026/06/08,"18,912,802"
 مكة المكرمه,الطائف,مزاد,2026/06/08,"18,912,803"
 مكة المكرمه,الطائف,مزاد,2026/06/08,"18,912,800"
 مكة المكرمه,الطائف,مزاد,2026/06/08,"18,912,801"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/08,"18,912,179"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/08,"18,923,178"
 الشرقية,الدمام,مزاد,2026/06/08,"18,924,351"
 الشرقية,الدمام,مزاد,2026/06/08,"18,913,089"
 الشرقية,الدمام,مزاد,2026/06/08,"18,913,088"
 عسير,ابها,مزاد,2026/06/08,"18,909,923"
 عسير,ابها,مزاد,2026/06/08,"18,909,921"
 عسير,ابها,مزاد,2026/06/08,"18,921,788"
 تبوك,تبوك,مزاد,2026/06/08,"18,915,859"
 تبوك,تبوك,مزاد,2026/06/08,"18,922,429"
 حائل,حائل,مزاد,2026/06/08,"18,911,742"
 حائل,حائل,مزاد,2026/06/08,"18,922,276"
 الجوف,سكاكا,مزاد,2026/06/08,"18,922,078"
 الرياض,الرياض,مزاد,2026/06/09,"18,943,643"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/09,"18,930,808"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/09,"18,930,809"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/09,"18,930,786"
 مكة المكرمه,جده,مزاد,2026/06/09,"18,939,584"
 مكة المكرمه,جده,مزاد,2026/06/09,"18,939,683"
 مكة المكرمه,جده,مزاد,2026/06/09,"18,939,682"
 مكة المكرمه,جده,مزاد,2026/06/09,"18,939,128"
 الشرقية,الاحساء,مزاد,2026/06/09,"18,937,989"
 الشرقية,الاحساء,مزاد,2026/06/09,"18,938,010"
 الشرقية,الاحساء,مزاد,2026/06/09,"18,938,025"
 حائل,حائل,مزاد,2026/06/09,"18,929,495"
 الرياض,الرياض,مزاد,2026/06/10,"18,952,229"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/10,"18,952,086"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/10,"18,952,069"
 مكة المكرمه,جده,مزاد,2026/06/10,"18,953,352"
 مكة المكرمه,الطائف,مزاد,2026/06/10,"18,953,078"
 مكة المكرمه,الطائف,مزاد,2026/06/10,"18,953,079"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/10,"18,945,894"
 القصيم,بريده,مزاد,2026/06/10,"18,945,306"
 الشرقية,الدمام,مزاد,2026/06/10,"18,951,714"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,863"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,864"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,865"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,866"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,867"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,868"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,869"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,870"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,871"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,946,872"
 الشرقية,الاحساء,مزاد,2026/06/10,"18,953,273"
 عسير,ابها,مزاد,2026/06/10,"18,946,440"
 عسير,ابها,مزاد,2026/06/10,"18,946,421"
 حائل,حائل,مزاد,2026/06/10,"18,952,861"
 حائل,حائل,مزاد,2026/06/10,"18,950,956"
 حائل,حائل,مزاد,2026/06/10,"18,952,005"
 جازان,جيزان,مزاد,2026/06/10,"18,951,207"
 نجران,نجران,مزاد,2026/06/10,"18,947,048"
 الرياض,الرياض,مزاد,2026/06/11,"18,963,411"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/11,"18,958,019"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/11,"18,965,484"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/11,"18,964,589"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/11,"18,966,939"
 مكة المكرمه,جده,مزاد,2026/06/11,"18,964,879"
 مكة المكرمه,الطائف,مزاد,2026/06/11,"18,966,631"
 مكة المكرمه,الطائف,مزاد,2026/06/11,"18,965,290"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,759"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,756"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,755"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,754"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,775"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,774"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,773"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,772"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,771"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,770"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,769"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,768"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,767"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,766"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,765"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,764"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,763"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,762"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,761"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,760"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,758"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/11,"18,963,757"
 القصيم,بريده,مزاد,2026/06/11,"18,965,231"
 القصيم,بريده,مزاد,2026/06/11,"18,959,010"
 الشرقية,الدمام,مزاد,2026/06/11,"18,966,704"
 الشرقية,الدمام,مزاد,2026/06/11,"18,958,684"
 الشرقية,الدمام,مزاد,2026/06/11,"18,958,744"
 الشرقية,حفر الباطن,مزاد,2026/06/11,"18,964,596"
 الشرقية,حفر الباطن,مزاد,2026/06/11,"18,964,595"
 حائل,حائل,مزاد,2026/06/11,"18,965,028"
 جازان,جيزان,مزاد,2026/06/11,"18,964,670"
 نجران,نجران,مزاد,2026/06/11,"18,964,504"
 نجران,نجران,مزاد,2026/06/11,"18,963,571"
 الجوف,سكاكا,مزاد,2026/06/11,"18,957,942"
 الباحة,الباحه,مزاد,2026/06/11,"18,964,713"
 مكة المكرمه,الطائف,مزاد,2026/06/13,"18,985,330"
 مكة المكرمه,الطائف,مزاد,2026/06/13,"18,985,748"
 مكة المكرمه,الطائف,مزاد,2026/06/13,"18,985,334"
 الشرقية,الدمام,مزاد,2026/06/13,"18,988,002"
 الباحة,الباحه,مزاد,2026/06/13,"18,987,728"
 الباحة,الباحه,مزاد,2026/06/13,"18,987,727"
 الرياض,الرياض,مزاد,2026/06/14,"19,005,006"
 الرياض,الرياض,مزاد,2026/06/14,"18,999,469"
 الرياض,الرياض,مزاد,2026/06/14,"19,002,672"
 الرياض,الرياض,مزاد,2026/06/14,"18,990,054"
 الرياض,الرياض,مزاد,2026/06/14,"18,990,055"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/14,"18,999,810"
 مكة المكرمه,جده,مزاد,2026/06/14,"19,000,866"
 مكة المكرمه,جده,مزاد,2026/06/14,"18,988,511"
 مكة المكرمه,جده,مزاد,2026/06/14,"19,000,573"
 مكة المكرمه,جده,مزاد,2026/06/14,"19,001,798"
 مكة المكرمه,الطائف,مزاد,2026/06/14,"18,991,864"
 مكة المكرمه,الطائف,مزاد,2026/06/14,"18,991,532"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/14,"19,003,718"
 القصيم,بريده,مزاد,2026/06/14,"18,999,766"
 القصيم,بريده,مزاد,2026/06/14,"19,005,660"
 الشرقية,الدمام,مزاد,2026/06/14,"19,003,133"
 الشرقية,الدمام,مزاد,2026/06/14,"19,003,131"
 الشرقية,الدمام,مزاد,2026/06/14,"19,003,132"
 الشرقية,الدمام,مزاد,2026/06/14,"19,001,236"
 حائل,حائل,مزاد,2026/06/14,"19,001,109"
 حائل,حائل,مزاد,2026/06/14,"18,991,862"
 حائل,حائل,مزاد,2026/06/14,"18,990,908"
 حائل,حائل,مزاد,2026/06/14,"18,992,267"
 حائل,حائل,مزاد,2026/06/14,"18,991,013"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/15,"19,019,804"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/15,"19,019,805"
 مكة المكرمه,الطائف,مزاد,2026/06/15,"19,010,720"
 القصيم,بريده,مزاد,2026/06/15,"19,018,601"
 القصيم,بريده,مزاد,2026/06/15,"19,010,916"
 الشرقية,الاحساء,مزاد,2026/06/15,"19,019,550"
 الشرقية,حفر الباطن,مزاد,2026/06/15,"19,019,116"
 الشرقية,حفر الباطن,مزاد,2026/06/15,"19,019,115"
 الشرقية,حفر الباطن,مزاد,2026/06/15,"19,019,117"
 الشرقية,حفر الباطن,مزاد,2026/06/15,"19,019,118"
 تبوك,تبوك,مزاد,2026/06/15,"19,010,965"
 تبوك,تبوك,مزاد,2026/06/15,"19,017,477"
 الحدود الشمالية,عرعر,مزاد,2026/06/15,"19,018,658"
 الرياض,الرياض,مزاد,2026/06/16,"19,035,627"
 الرياض,الرياض,مزاد,2026/06/16,"19,025,463"
 الرياض,الرياض,مزاد,2026/06/16,"19,040,779"
 الرياض,الرياض,مزاد,2026/06/16,"19,040,778"
 الرياض,الرياض,مزاد,2026/06/16,"19,037,324"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/16,"19,039,621"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,665"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,666"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,667"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,671"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,670"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,669"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,668"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,041,206"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,025,097"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,041,097"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,028,681"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,038,210"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,027,685"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,041,162"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,002"
 مكة المكرمه,جده,مزاد,2026/06/16,"19,037,664"
 مكة المكرمه,الطائف,مزاد,2026/06/16,"19,028,764"
 مكة المكرمه,الطائف,مزاد,2026/06/16,"19,025,292"
 الشرقية,الدمام,مزاد,2026/06/16,"19,039,500"
 الشرقية,الدمام,مزاد,2026/06/16,"19,036,649"
 الشرقية,الدمام,مزاد,2026/06/16,"19,036,801"
 حائل,حائل,مزاد,2026/06/16,"19,027,804"
 حائل,حائل,مزاد,2026/06/16,"19,031,618"
 حائل,حائل,مزاد,2026/06/16,"19,034,720"
 حائل,حائل,مزاد,2026/06/16,"19,040,394"
 الرياض,الرياض,مزاد,2026/06/17,"19,051,387"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,051,335"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,051,322"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,051,321"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,048,335"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,049,290"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,049,292"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,049,291"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,051,077"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/17,"19,051,320"
 مكة المكرمه,جده,مزاد,2026/06/17,"19,049,180"
 مكة المكرمه,جده,مزاد,2026/06/17,"19,049,732"
 مكة المكرمه,جده,مزاد,2026/06/17,"19,049,957"
 مكة المكرمه,جده,مزاد,2026/06/17,"19,049,979"
 مكة المكرمه,جده,مزاد,2026/06/17,"19,049,731"
 مكة المكرمه,جده,مزاد,2026/06/17,"19,043,602"
 مكة المكرمه,الطائف,مزاد,2026/06/17,"19,049,967"
 مكة المكرمه,الطائف,مزاد,2026/06/17,"19,049,913"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/17,"19,050,491"
 الشرقية,حفر الباطن,مزاد,2026/06/17,"19,049,361"
 الشرقية,حفر الباطن,مزاد,2026/06/17,"19,049,051"
 عسير,ابها,مزاد,2026/06/17,"19,044,599"
 عسير,ابها,مزاد,2026/06/17,"19,044,571"
 تبوك,تبوك,مزاد,2026/06/17,"19,048,331"
 حائل,حائل,مزاد,2026/06/17,"19,051,618"
 حائل,حائل,مزاد,2026/06/17,"19,051,623"
 حائل,حائل,مزاد,2026/06/17,"19,049,369"
 حائل,حائل,مزاد,2026/06/17,"19,049,421"
 الجوف,سكاكا,مزاد,2026/06/17,"19,043,075"
 الرياض,الرياض,مزاد,2026/06/18,"19,061,229"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,608"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,609"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,610"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,611"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,275"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,614"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,613"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,612"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,615"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,607"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,274"
 الرياض,الرياض,مزاد,2026/06/18,"19,059,722"
 الرياض,الرياض,مزاد,2026/06/18,"19,060,620"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/18,"19,058,566"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,060,342"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,059,317"
 مكة المكرمه,جده,مزاد,2026/06/18,"19,061,088"
 مكة المكرمه,الطائف,مزاد,2026/06/18,"19,060,998"
 مكة المكرمه,الطائف,مزاد,2026/06/18,"19,054,146"
 مكة المكرمه,الطائف,مزاد,2026/06/18,"19,061,051"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/18,"19,059,109"
 الشرقية,الدمام,مزاد,2026/06/18,"19,060,631"
 الشرقية,الدمام,مزاد,2026/06/18,"19,059,333"
 الشرقية,الدمام,مزاد,2026/06/18,"19,059,659"
 الشرقية,الدمام,مزاد,2026/06/18,"19,061,276"
 الشرقية,الدمام,مزاد,2026/06/18,"19,059,728"
 عسير,ابها,مزاد,2026/06/18,"19,053,664"
 حائل,حائل,مزاد,2026/06/18,"19,053,956"
 حائل,حائل,مزاد,2026/06/18,"19,054,480"
 جازان,جيزان,مزاد,2026/06/18,"19,058,721"
 الباحة,الباحه,مزاد,2026/06/18,"19,062,316"
 الباحة,الباحه,مزاد,2026/06/18,"19,062,317"
 القصيم,بريده,مزاد,2026/06/19,"19,071,108"
 الرياض,الرياض,مزاد,2026/06/20,"19,079,404"
 الرياض,الرياض,مزاد,2026/06/21,"19,095,108"
 الرياض,الرياض,مزاد,2026/06/21,"19,094,927"
 الرياض,الرياض,مزاد,2026/06/21,"19,096,290"
 الرياض,الرياض,مزاد,2026/06/21,"19,093,043"
 مكة المكرمه,مكة المكرمة,مزاد,2026/06/21,"19,091,751"
 مكة المكرمه,جده,مزاد,2026/06/21,"19,094,557"
 مكة المكرمه,جده,مزاد,2026/06/21,"19,092,749"
 مكة المكرمه,جده,مزاد,2026/06/21,"19,093,526"
 مكة المكرمه,جده,مزاد,2026/06/21,"19,093,525"
 مكة المكرمه,الطائف,مزاد,2026/06/21,"19,091,809"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/21,"19,084,720"
 القصيم,بريده,مزاد,2026/06/21,"19,094,911"
 حائل,حائل,مزاد,2026/06/21,"19,091,575"
 حائل,حائل,مزاد,2026/06/21,"19,084,381"
 حائل,حائل,مزاد,2026/06/21,"19,082,204"
 مكة المكرمه,جده,مزاد,2026/06/22,"19,109,532"
 مكة المكرمه,الطائف,مزاد,2026/06/22,"19,098,407"
 المدينة المنوره,المدينة المنورة,مزاد,2026/06/22,"19,109,393"
 عسير,ابها,مزاد,2026/06/22,"19,108,534"
 حائل,حائل,مزاد,2026/06/22,"19,099,799"
 حائل,حائل,مزاد,2026/06/22,"19,108,842"
 جازان,جيزان,مزاد,2026/06/22,"19,109,323"
 جازان,جيزان,مزاد,2026/06/22,"19,113,215"
 جازان,جيزان,مزاد,2026/06/22,"19,113,216"
 الجوف,سكاكا,مزاد,2026/06/22,"19,107,989"
 الرياض,الرياض,مزاد,2026/06/23,"19,125,853"
 مكة المكرمه,جده,مزاد,2026/06/23,"19,115,165"
