المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,748,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,748,673"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/04,"43,748,558"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,751,944"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,749,114"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,750,258"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,750,392"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,751,057"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,751,165"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,751,566"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,751,784"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,752,425"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,752,538"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,752,657"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,752,673"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,753,176"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,753,937"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/04,"43,754,178"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/04,"43,748,252"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,755,726"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,755,738"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,756,170"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,756,194"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,756,372"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,756,634"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,757,022"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,757,080"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,757,176"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,757,314"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,757,730"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,757,782"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,758,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,758,997"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,759,299"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,759,716"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,759,755"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,762,896"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,763,331"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,763,974"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,764,206"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,764,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,764,648"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,764,809"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,766,160"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,766,966"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,766,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,767,560"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,767,633"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,767,840"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,768,381"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,768,424"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,768,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,769,005"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,769,435"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/05,"43,769,787"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,770,065"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,770,003"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,770,244"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,770,839"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,771,057"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,771,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,771,242"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,771,296"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,771,353"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,771,394"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,771,910"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,772,964"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,774,388"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,773,130"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,773,219"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,773,750"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,773,919"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,774,022"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/06,"43,774,524"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,775,834"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,776,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,777,377"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,777,444"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,777,514"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,777,585"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,777,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,777,975"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,778,110"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,778,658"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,779,977"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,780,103"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,780,731"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,780,935"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,781,425"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,782,966"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,783,047"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,783,870"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,784,238"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,784,264"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,784,488"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,785,511"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,785,677"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,785,699"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/07,"43,785,757"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,787,141"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,790,841"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,787,466"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,787,499"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,787,504"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,788,395"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,789,194"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,789,813"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,790,148"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,790,842"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,791,477"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,793,738"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,793,860"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,794,879"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,795,281"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,795,286"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/08,"43,795,651"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,795,810"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,797,319"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,798,387"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,798,605"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,799,150"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,799,244"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,799,344"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,799,679"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,800,142"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,800,953"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,801,707"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,802,400"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,802,772"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,803,502"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,804,039"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,804,256"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,805,049"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,805,495"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,805,703"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,805,920"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,806,390"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,806,481"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,806,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,807,719"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,808,062"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,808,377"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,808,581"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,808,866"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/08,"43,809,016"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,809,348"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,809,353"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,809,885"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,809,934"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,810,054"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,810,070"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,810,732"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,812,592"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,812,943"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,813,588"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,813,850"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,814,576"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,814,652"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,815,287"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,815,382"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,815,615"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,815,719"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,816,647"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,816,703"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,816,815"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,816,819"
منطقة المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2026/02/09,"43,817,236"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,817,523"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,817,829"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,819,997"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,820,317"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,820,555"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,821,378"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,821,630"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,822,311"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,822,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,822,987"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,823,215"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,823,227"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,823,245"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,823,730"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,826,781"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,829,250"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,824,118"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,824,642"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,825,168"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,825,525"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,825,940"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,826,611"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,826,780"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,826,953"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,827,947"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,828,977"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,829,251"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,829,799"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,830,208"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,830,258"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,830,344"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/09,"43,830,386"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,831,858"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,831,857"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,832,106"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,833,456"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,834,221"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,836,200"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,836,840"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,837,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,837,367"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,837,575"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/02/10,"43,837,638"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,837,838"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,838,169"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,839,845"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,839,966"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,840,095"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,840,499"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,840,660"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,840,869"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,843,586"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,843,800"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,843,958"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,844,070"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,844,186"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,844,433"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,844,731"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,845,000"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,845,140"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,845,463"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,845,743"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,846,012"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,846,539"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,846,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,846,731"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/10,"43,846,884"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,847,092"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,847,202"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,847,466"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,847,554"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,847,826"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,847,868"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,848,158"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,848,594"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,848,618"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,848,636"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,849,138"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,849,672"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,850,327"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,850,375"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,850,399"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,851,512"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,851,733"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,852,111"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/10,"43,852,452"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/10,"43,845,086"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/02/10,"43,844,485"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,852,592"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,853,072"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,853,357"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,854,732"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,854,808"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2026/02/11,"43,855,439"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,856,134"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,856,703"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,856,992"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,857,193"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,857,404"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,858,327"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,859,079"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,859,574"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,860,064"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,860,998"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,861,273"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,861,277"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,861,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,861,857"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,862,407"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,862,758"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,862,760"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,863,546"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,863,955"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,864,661"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,865,812"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,865,986"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,868,299"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,868,675"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,868,742"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,871,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,872,344"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,873,546"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,873,935"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/11,"43,873,954"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/12,"43,874,287"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/12,"43,874,889"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/02/12,"43,875,347"
